0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2
-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1
0.047619047619047616,0.014925373134328358,0.02564102564102564,0.047619047619047616,0.013333333333333334,0.017241379310344827,0.041666666666666664,0.014925373134328358,0.04081632653061224,0.06666666666666667,0.006172839506172839,0.058823529411764705,0.07142857142857142,0.005025125628140704,0.0625,0.07142857142857142,0.03125,0.0625,0.07142857142857142,0.006802721088435374,0.05,0.07142857142857142,0.004830917874396135,0.058823529411764705,0.06666666666666667,0.022727272727272728,0.058823529411764705,0.07142857142857142,0.004424778761061947,0.05,0.07142857142857142,0.004149377593360996,0.05555555555555555,0.06666666666666667,0.012738853503184714,0.11764705882352941,0.04,0.009259259259259259,0.013157894736842105,0.03125,0.01282051282051282,0.013333333333333334,0.058823529411764705,0.0425531914893617,0.034482758620689655,0.06666666666666667,0.00980392156862745,0.0625,0.07142857142857142,0.012048192771084338,0.07142857142857142,0.07142857142857142,0.0196078431372549,0.07142857142857142,0.06666666666666667,0.008333333333333333,0.045454545454545456,0.06666666666666667,0.013888888888888888,0.05,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.07142857142857142,0.02631578947368421,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.06666666666666667,0.07142857142857142,0.058823529411764705,0.07142857142857142
0.047619047619047616,0.029850746268656716,0.02564102564102564,0.047619047619047616,0.013333333333333334,0.017241379310344827,0.041666666666666664,0.014925373134328358,0.02040816326530612,0.06666666666666667,0.018518518518518517,0.058823529411764705,0.07142857142857142,0.005025125628140704,0.0625,0.07142857142857142,0.0078125,0.0625,0.07142857142857142,0.02040816326530612,0.05,0.07142857142857142,0.004830917874396135,0.058823529411764705,0.06666666666666667,0.007575757575757576,0.058823529411764705,0.07142857142857142,0.008849557522123894,0.05,0.07142857142857142,0.004149377593360996,0.05555555555555555,0.06666666666666667,0.006369426751592357,0.058823529411764705,0.04,0.009259259259259259,0.013157894736842105,0.03125,0.01282051282051282,0.013333333333333334,0.058823529411764705,0.02127659574468085,0.034482758620689655,0.06666666666666667,0.00980392156862745,0.0625,0.07142857142857142,0.012048192771084338,0.07142857142857142,0.07142857142857142,0.0196078431372549,0.07142857142857142,0.06666666666666667,0.008333333333333333,0.045454545454545456,0.06666666666666667,0.013888888888888888,0.05,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.07142857142857142,0.02631578947368421,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.06666666666666667,0.07142857142857142,0.058823529411764705,0.07142857142857142
0.14285714285714285,0.04477611940298507,0.10256410256410256,0.047619047619047616,0.013333333333333334,0.017241379310344827,0.08333333333333333,0.1044776119402985,0.061224489795918366,0.06666666666666667,0.037037037037037035,0.058823529411764705,0.07142857142857142,0.005025125628140704,0.0625,0.07142857142857142,0.09375,0.0625,0.07142857142857142,0.047619047619047616,0.1,0.07142857142857142,0.004830917874396135,0.058823529411764705,0.06666666666666667,0.06818181818181818,0.058823529411764705,0.07142857142857142,0.030973451327433628,0.1,0.07142857142857142,0.004149377593360996,0.05555555555555555,0.06666666666666667,0.07643312101910828,0.058823529411764705,0.04,0.009259259259259259,0.013157894736842105,0.03125,0.01282051282051282,0.013333333333333334,0.058823529411764705,0.02127659574468085,0.034482758620689655,0.06666666666666667,0.00980392156862745,0.0625,0.07142857142857142,0.012048192771084338,0.07142857142857142,0.07142857142857142,0.0196078431372549,0.07142857142857142,0.06666666666666667,0.008333333333333333,0.045454545454545456,0.06666666666666667,0.013888888888888888,0.05,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.07142857142857142,0.02631578947368421,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.06666666666666667,0.07142857142857142,0.058823529411764705,0.07142857142857142
0.047619047619047616,0.05970149253731343,0.07692307692307693,0.047619047619047616,0.05333333333333334,0.034482758620689655,0.08333333333333333,0.07462686567164178,0.061224489795918366,0.06666666666666667,0.043209876543209874,0.058823529411764705,0.07142857142857142,0.05527638190954774,0.0625,0.07142857142857142,0.0625,0.0625,0.07142857142857142,0.027210884353741496,0.15,0.07142857142857142,0.03864734299516908,0.11764705882352941,0.06666666666666667,0.05303030303030303,0.058823529411764705,0.07142857142857142,0.022123893805309734,0.05,0.07142857142857142,0.029045643153526972,0.05555555555555555,0.06666666666666667,0.06369426751592357,0.058823529411764705,0.04,0.018518518518518517,0.013157894736842105,0.03125,0.07692307692307693,0.04,0.058823529411764705,0.02127659574468085,0.034482758620689655,0.06666666666666667,0.029411764705882353,0.0625,0.07142857142857142,0.04819277108433735,0.07142857142857142,0.07142857142857142,0.0196078431372549,0.07142857142857142,0.06666666666666667,0.025,0.045454545454545456,0.06666666666666667,0.05555555555555555,0.05,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.07142857142857142,0.05263157894736842,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.13333333333333333,0.07142857142857142,0.058823529411764705,0.07142857142857142
0.047619047619047616,0.13432835820895522,0.1794871794871795,0.047619047619047616,0.06666666666666667,0.1206896551724138,0.041666666666666664,0.1044776119402985,0.10204081632653061,0.06666666666666667,0.18518518518518517,0.17647058823529413,0.07142857142857142,0.05025125628140704,0.0625,0.07142857142857142,0.125,0.0625,0.07142857142857142,0.17006802721088435,0.05,0.07142857142857142,0.06763285024154589,0.058823529411764705,0.06666666666666667,0.13636363636363635,0.058823529411764705,0.07142857142857142,0.13274336283185842,0.05,0.07142857142857142,0.04979253112033195,0.1111111111111111,0.06666666666666667,0.09554140127388536,0.058823529411764705,0.12,0.05555555555555555,0.05263157894736842,0.03125,0.02564102564102564,0.04,0.058823529411764705,0.02127659574468085,0.10344827586206896,0.06666666666666667,0.049019607843137254,0.0625,0.07142857142857142,0.04819277108433735,0.07142857142857142,0.07142857142857142,0.0196078431372549,0.07142857142857142,0.06666666666666667,0.06666666666666667,0.045454545454545456,0.06666666666666667,0.041666666666666664,0.05,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.07142857142857142,0.07894736842105263,0.058823529411764705,0.07142857142857142,0.034482758620689655,0.06666666666666667,0.07142857142857142,0.058823529411764705,0.07142857142857142
0.19047619047619047,0.208955223880597,0.10256410256410256,0.09523809523809523,0.17333333333333334,0.10344827586206896,0.20833333333333334,0.14925373134328357,0.22448979591836735,0.06666666666666667,0.2222222222222222,0.11764705882352941,0.07142857142857142,0.20603015075376885,0.0625,0.07142857142857142,0.1640625,0.0625,0.07142857142857142,0.2108843537414966,0.05,0.07142857142857142,0.14492753623188406,0.11764705882352941,0.06666666666666667,0.17424242424242425,0.11764705882352941,0.07142857142857142,0.19469026548672566,0.05,0.07142857142857142,0.16597510373443983,0.05555555555555555,0.13333333333333333,0.12738853503184713,0.11764705882352941,0.2,0.10185185185185185,0.15789473684210525,0.15625,0.08974358974358974,0.06666666666666667,0.11764705882352941,0.0851063829787234,0.13793103448275862,0.06666666666666667,0.12745098039215685,0.125,0.07142857142857142,0.07228915662650602,0.07142857142857142,0.07142857142857142,0.13725490196078433,0.07142857142857142,0.06666666666666667,0.16666666666666666,0.09090909090909091,0.06666666666666667,0.1527777777777778,0.1,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.07142857142857142,0.23684210526315788,0.058823529411764705,0.07142857142857142,0.13793103448275862,0.06666666666666667,0.07142857142857142,0.058823529411764705,0.07142857142857142
