0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,0,0,0,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19
-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1
0.25,0.1,0.3333333333333333,0.25,0.2,0.25,0.5714285714285714,0.15254237288135594,0.5454545454545454,0.4,0.1527777777777778,0.5,0.25,0.10382513661202186,0.7391304347826086,0.6923076923076923,0.1111111111111111,0.7307692307692307,0.6666666666666666,0.11750599520383694,0.6764705882352942,0.5,0.1111111111111111,0.7241379310344828,0.5555555555555556,0.08205128205128205,0.625,0.3333333333333333,0.061068702290076333,0.5454545454545454,0.25,0.038461538461538464,0.3333333333333333,0.25,0.06666666666666667,0.5,0.25,0.21428571428571427,0.25,0.25,0.125,0.25,0.25,0.4,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.25,0.25,0.3333333333333333,0.42857142857142855,0.5,0.25,0.7272727272727273,0.7692307692307693,0.2247191011235955,0.76,0.6363636363636364,0.3880597014925373,0.8181818181818182,0.5,0.2777777777777778,0.7631578947368421,0.625,0.3157894736842105,0.7575757575757576,0.625,0.34,0.782608695652174,0.4,0.2545454545454545,0.7647058823529411,0.25,0.09090909090909091,0.5714285714285714,0.4,0.25,0.4,0.25,0.4,0.25
0.25,0.4,0.16666666666666666,0.25,0.3,0.25,0.14285714285714285,0.288135593220339,0.09090909090909091,0.2,0.3333333333333333,0.08333333333333333,0.25,0.29508196721311475,0.13043478260869565,0.07692307692307693,0.3047619047619048,0.07692307692307693,0.1111111111111111,0.24700239808153476,0.08823529411764706,0.16666666666666666,0.2463768115942029,0.06896551724137931,0.1111111111111111,0.22564102564102564,0.0625,0.3333333333333333,0.2824427480916031,0.18181818181818182,0.25,0.3269230769230769,0.16666666666666666,0.25,0.2,0.16666666666666666,0.25,0.21428571428571427,0.25,0.25,0.3125,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.25,0.25,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.09090909090909091,0.07692307692307693,0.2696629213483146,0.08,0.09090909090909091,0.31343283582089554,0.030303030303030304,0.16666666666666666,0.3333333333333333,0.05263157894736842,0.125,0.35789473684210527,0.030303030303030304,0.125,0.29,0.043478260869565216,0.2,0.2727272727272727,0.058823529411764705,0.25,0.45454545454545453,0.14285714285714285,0.2,0.3125,0.2,0.25,0.2,0.25
0.25,0.3,0.16666666666666666,0.25,0.3,0.25,0.14285714285714285,0.2542372881355932,0.18181818181818182,0.2,0.2361111111111111,0.3333333333333333,0.25,0.3005464480874317,0.043478260869565216,0.07692307692307693,0.26031746031746034,0.11538461538461539,0.1111111111111111,0.2733812949640288,0.08823529411764706,0.16666666666666666,0.27053140096618356,0.10344827586206896,0.2222222222222222,0.30256410256410254,0.1875,0.16666666666666666,0.22137404580152673,0.09090909090909091,0.25,0.21153846153846154,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.25,0.2857142857142857,0.25,0.25,0.3125,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.25,0.5714285714285714,0.25,0.25,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.35714285714285715,0.09090909090909091,0.07692307692307693,0.3707865168539326,0.12,0.18181818181818182,0.2462686567164179,0.09090909090909091,0.25,0.3425925925925926,0.13157894736842105,0.125,0.22105263157894736,0.15151515151515152,0.125,0.35,0.13043478260869565,0.2,0.36363636363636365,0.11764705882352941,0.25,0.2727272727272727,0.14285714285714285,0.2,0.25,0.2,0.25,0.2,0.25
0.25,0.2,0.3333333333333333,0.25,0.2,0.25,0.14285714285714285,0.3050847457627119,0.18181818181818182,0.2,0.2777777777777778,0.08333333333333333,0.25,0.3005464480874317,0.08695652173913043,0.15384615384615385,0.3238095238095238,0.07692307692307693,0.1111111111111111,0.36211031175059955,0.14705882352941177,0.16666666666666666,0.3719806763285024,0.10344827586206896,0.1111111111111111,0.38974358974358975,0.125,0.16666666666666666,0.4351145038167939,0.18181818181818182,0.25,0.4230769230769231,0.3333333333333333,0.25,0.4,0.16666666666666666,0.25,0.2857142857142857,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.25,0.14285714285714285,0.25,0.25,0.09523809523809523,0.2857142857142857,0.16666666666666666,0.10714285714285714,0.09090909090909091,0.07692307692307693,0.1348314606741573,0.04,0.09090909090909091,0.05223880597014925,0.06060606060606061,0.08333333333333333,0.046296296296296294,0.05263157894736842,0.125,0.10526315789473684,0.06060606060606061,0.125,0.02,0.043478260869565216,0.2,0.10909090909090909,0.058823529411764705,0.25,0.18181818181818182,0.14285714285714285,0.2,0.1875,0.2,0.25,0.2,0.25
